"FileSize","IsLogFull","LastAccessTime","LastWriteTime","OldestRecordNumber","RecordCount","LogName","LogType","LogIsolation","IsEnabled","IsClassicLog","SecurityDescriptor","LogFilePath","MaximumSizeInBytes","LogMode","OwningProviderName","ProviderNames","ProviderLevel","ProviderKeywords","ProviderBufferSize","ProviderMinimumNumberOfBuffers","ProviderMaximumNumberOfBuffers","ProviderLatency","ProviderControlGuid"
,,,,,,"Microsoft-Windows-Storage-Storport/Admin","Administrative","System","False","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Storage-Storport%4Admin.evtx","1052672","Circular","Microsoft-Windows-StorPort","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-Storage-NvmeDisk/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Storage-NvmeDisk%4Operational.evtx","33554432","Circular","Microsoft-Windows-NvmeDisk","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-Storage-Disk/Operational","Operational","System","False","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Storage-Disk%4Operational.evtx","1052672","Circular","Microsoft-Windows-Disk","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-Storage-Disk/Admin","Administrative","System","False","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Storage-Disk%4Admin.evtx","1052672","Circular","Microsoft-Windows-Disk","System.String[]",,,"64","0","16","1000",
"6295552","False","9/3/2021 15:33:03","9/3/2021 15:33:03","4086930","12087","Microsoft-Windows-Storage-ClassPnP/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Storage-ClassPnP%4Operational.evtx","6291456","Circular","Microsoft-Windows-StorDiag","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-Storage-ClassPnP/Admin","Administrative","System","False","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Storage-ClassPnP%4Admin.evtx","1052672","Circular","Microsoft-Windows-StorDiag","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-Storage-ATAPort/Operational","Operational","System","False","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Storage-ATAPort%4Operational.evtx","1052672","Circular","Microsoft-Windows-ATAPort","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-Storage-ATAPort/Admin","Administrative","System","False","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Storage-ATAPort%4Admin.evtx","1052672","Circular","Microsoft-Windows-ATAPort","System.String[]",,,"64","0","16","1000",
"5246976","False","9/3/2021 15:12:06","9/3/2021 15:12:06","428269","8637","Microsoft-Windows-StateRepository/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-StateRepository%4Operational.evtx","5242880","Circular","Microsoft-Windows-StateRepository","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-SMBWitnessClient/Informational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-SMBWitnessClient%4Informational.evtx","1052672","Circular","Microsoft-Windows-SMBWitnessClient","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-SMBWitnessClient/Admin","Administrative","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-SMBWitnessClient%4Admin.evtx","1052672","Circular","Microsoft-Windows-SMBWitnessClient","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-SMBDirect/Admin","Administrative","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-SMBDirect%4Admin.evtx","1052672","Circular","Microsoft-Windows-SMBDirect","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-SmartScreen/Debug","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-SmartScreen%4Debug.evtx","1052672","Circular","Microsoft-Windows-SmartScreen","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-SmartCard-TPM-VCard-Module/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-SmartCard-TPM-VCard-Module%4Operational.evtx","1052672","Circular","Microsoft-Windows-SmartCard-TPM-VCard-Module","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-SmartCard-TPM-VCard-Module/Admin","Administrative","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-SmartCard-TPM-VCard-Module%4Admin.evtx","1052672","Circular","Microsoft-Windows-SmartCard-TPM-VCard-Module","System.String[]",,,"64","0","16","1000",
"1052672","False","9/3/2021 14:10:33","9/3/2021 13:27:05","1","250","Microsoft-Windows-SmartCard-DeviceEnum/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-SmartCard-DeviceEnum%4Operational.evtx","1052672","Circular","Microsoft-Windows-SmartCard-DeviceEnum","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-SmartCard-Audit/Authentication","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-SmartCard-Audit%4Authentication.evtx","1052672","Circular","Microsoft-Windows-SmartCard-Audit","System.String[]",,,"64","0","64","1000",
"1052672","False","9/3/2021 14:10:33","9/2/2021 22:44:59","1","168","Microsoft-Windows-ShellCommon-StartLayoutPopulation/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-ShellCommon-StartLayoutPopulation%4Operational.evtx","1052672","Circular","Microsoft-Windows-ShellCommon-StartLayoutPopulation","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-Shell-UpdateAgentTask-Events/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Shell-UpdateAgentTask-Events%4Operational.evtx","1052672","Circular","Microsoft-Windows-Shell-UpdateAgentTask-Events","System.String[]",,,"64","0","64","1000",
"1052672","False","9/3/2021 14:10:33","9/3/2021 06:35:09","16274","2201","Microsoft-Windows-Shell-Core/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Shell-Core%4Operational.evtx","1052672","Circular","Microsoft-Windows-Shell-Core","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-Shell-Core/LogonTasksChannel","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Shell-Core%4LogonTasksChannel.evtx","1052672","Circular","Microsoft-Windows-Shell-Core","System.String[]",,,"64","0","64","1000",
"1052672","False","9/3/2021 14:10:33","9/3/2021 06:41:13","1","229","Microsoft-Windows-Shell-Core/AppDefaults","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Shell-Core%4AppDefaults.evtx","1052672","Circular","Microsoft-Windows-Shell-Core","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-Shell-Core/ActionCenter","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Shell-Core%4ActionCenter.evtx","1052672","Circular","Microsoft-Windows-Shell-Core","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-Shell-ConnectedAccountState/ActionCenter","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Shell-ConnectedAccountState%4ActionCenter.evtx","1052672","Circular","Microsoft-Windows-Shell-ConnectedAccountState","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-SettingSync/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-SettingSync%4Operational.evtx","1052672","Circular","Microsoft-Windows-SettingSync","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-SettingSync/Debug","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-SettingSync%4Debug.evtx","1052672","Circular","Microsoft-Windows-SettingSync","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-SettingSync-OneDrive/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-SettingSync-OneDrive%4Operational.evtx","1052672","Circular","Microsoft-Windows-SettingSync-OneDrive","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-SettingSync-OneDrive/Debug","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-SettingSync-OneDrive%4Debug.evtx","1052672","Circular","Microsoft-Windows-SettingSync-OneDrive","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-SettingSync-Azure/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-SettingSync-Azure%4Operational.evtx","1052672","Circular","Microsoft-Windows-SettingSync-Azure","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-SettingSync-Azure/Debug","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-SettingSync-Azure%4Debug.evtx","1052672","Circular","Microsoft-Windows-SettingSync-Azure","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-ServiceReportingApi/Debug","Operational","System","False","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-ServiceReportingApi%4Debug.evtx","1052672","Circular","Microsoft-Windows-ServiceReportingApi","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-SenseIR/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-SenseIR%4Operational.evtx","1052672","Circular","Microsoft-Windows-SenseIR","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-SENSE/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-SENSE%4Operational.evtx","1052672","Circular","Microsoft-Windows-SENSE","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-SecurityMitigationsBroker/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-SecurityMitigationsBroker%4Operational.evtx","1052672","Circular","Microsoft-Windows-SecurityMitigationsBroker","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-SecurityMitigationsBroker/Admin","Administrative","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-SecurityMitigationsBroker%4Admin.evtx","1052672","Circular","Microsoft-Windows-SecurityMitigationsBroker","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-Security-UserConsentVerifier/Audit","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Security-UserConsentVerifier%4Audit.evtx","1052672","Circular","Microsoft-Windows-Security-UserConsentVerifier","System.String[]",,,"64","0","16","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","1","1","Microsoft-Windows-Security-SPP-UX-Notifications/ActionCenter","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Security-SPP-UX-Notifications%4ActionCenter.evtx","1052672","Circular","Microsoft-Windows-Security-SPP-UX-Notifications","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-Security-SPP-UX-GenuineCenter-Logging/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Security-SPP-UX-GenuineCenter-Logging%4Operational.evtx","1052672","Circular","Microsoft-Windows-Security-SPP-UX-GenuineCenter-Logging","System.String[]",,,"64","0","64","1000",
"69632","False","9/3/2021 15:32:41","6/30/2021 18:10:31","0","0","Microsoft-Windows-Security-Netlogon/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Security-Netlogon%4Operational.evtx","1052672","Circular","Microsoft-Windows-Security-Netlogon","System.String[]",,,"64","0","16","1000",
